title,Type,count_of_reviews,product_url,part_number,product_description,product_description1,product_title,product_attributes,product_reviews,product_warranty,product_reg_price,skuid,search_term,category,units_sold,sale_price,price_tier,revenue,market_share
carquest abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-abs-wheel-speed-sensor-abs848/20472797-P?searchTerm=sensors,Part # ABS848,[],"['', 'As a global manufacturer, we have complete control of the manufacturing process from componentry to finished product\nOur ABS sensor line has complete coverage for domestic and import applications\nOver 1500 ABS numbers cataloged - and growing\nOur ABS sensors are engineered for precision performance, durability and a long service life\nFeaturing the broadest sensor coverage in the market, we meet the service professionals needs with the highest quality product every time he opens the box']",Carquest,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$209.99,20472797,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,209.99,201-400$,0.0,0.0
carquest vehicle speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-vehicle-speed-sensor-s8310/18481043-P?searchTerm=sensors,Part # S8310,[],"['', 'Designed to OE standards for ease of installation']",Carquest,Vehicle Speed Sensor,(9 reviews),LIMITED LIFETIME REPLACEMENT,$99.99,18481043,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,1.0,99.99,51-100$,99.99,0.316524217
carquest vehicle speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-vehicle-speed-sensor-s8363/18480750-P?searchTerm=sensors,Part # S8363,[],"['', 'Designed to OE standards for ease of installation']",Carquest,Vehicle Speed Sensor,(4 reviews),LIMITED LIFETIME REPLACEMENT,$19.99,18480750,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,19.99,0-50$,0.0,0.0
carquest vehicle speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-vehicle-speed-sensor-s8308/18480645-P?searchTerm=sensors,Part # S8308,[],"['', 'Designed to OE standards for ease of installation']",Carquest,Vehicle Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$53.99,18480645,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,53.99,51-100$,0.0,0.0
carquest vehicle speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-vehicle-speed-sensor-s8203/18480644-P?searchTerm=sensors,Part # S8203,[],"['', 'Designed to OE standards for ease of installation']",Carquest,Vehicle Speed Sensor,(1 reviews),LIMITED LIFETIME REPLACEMENT,$34.49,18480644,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,34.49,0-50$,0.0,0.0
carquest vehicle speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-vehicle-speed-sensor-s8319/18480339-P?searchTerm=sensors,Part # S8319,[],"['', 'Designed to OE standards for ease of installation']",Carquest,Vehicle Speed Sensor,(4 reviews),LIMITED LIFETIME REPLACEMENT,$27.49,18480339,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,27.49,0-50$,0.0,0.0
carquest premium abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-arc1297/12560714-P?searchTerm=sensors,Part # ARC1297,[],[],Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$34.99,12560714,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,34.99,0-50$,0.0,0.0
carquest premium abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-arc4324/12510540-P?searchTerm=sensors,Part # ARC4324,[],[],Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$116.99,12510540,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,,116.99,101-200$,,
carquest premium abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-arc1547/12507481-P?searchTerm=sensors,Part # ARC1547,[],"['', 'Premium quality materials for longer service life\nSealed connections (where applicable) to prevent environmental corrosion and performance issues\nGlobal coverage for import and/or domestic applications\nOE specified wire gauge to ensure a reliable electrical connection\nDesigned to meet or exceed OE specifications in form, fit and function']",Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$34.49,12507481,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,34.49,0-50$,0.0,0.0
carquest premium vehicle speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-vehicle-speed-sensor-sba3658/12474318-P?searchTerm=sensors,Part # SBA3658,[],[],Carquest Premium,Vehicle Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$37.99,12474318,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,2.0,37.99,0-50$,75.98,0.240519152
carquest premium vehicle speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-vehicle-speed-sensor-sbc3769/12474206-P?searchTerm=sensors,Part # SBC3769,[],[],Carquest Premium,Vehicle Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$42.49,12474206,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,42.49,0-50$,0.0,0.0
carquest premium automatic transmission speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-automatic-transmission-speed-sensor-snc1041/12472831-P?searchTerm=sensors,Part # SNC1041,[],"['', 'Lifecycle tested to meet or exceed OE specifications\nDirect OE replacement\nHigh strength thermoplastic is resistant to shock, temperature and chemicals. Also protects internal components from moisture and contaminants.\nGlobal coverage for import and/or domestic applications.']",Carquest Premium,Automatic Transmission Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$45.99,12472831,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,45.99,0-50$,0.0,0.0
carquest premium abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-ara2652/12471839-P?searchTerm=sensors,Part # ARA2652,[],"['', 'High grade materials that are equal to or better than OE provide durability and long service life\nAll ABS sensors are tested for proper fit, form, and function\nWire diameter and sheathing same or larger than OE to ensure product quality\nGlass filled reinforced plastic for superior resistance to automotive fluids, dirt, salt and road debris\nIncludes all necessary brackets and hardware']",Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$124.99,12471839,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,124.99,101-200$,0.0,0.0
carquest premium abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-arn1429/12471824-P?searchTerm=sensors,Part # ARN1429,[],"['', 'High grade materials that are equal to or better than OE provide durability and long service life\nAll ABS sensors are tested for proper fit, form, and function\nWire diameter and sheathing same or larger than OE to ensure product quality\nGlass filled reinforced plastic for superior resistance to automotive fluids, dirt, salt and road debris\nIncludes all necessary brackets and hardware']",Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$155.99,12471824,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,155.99,101-200$,0.0,0.0
carquest premium automatic transmission speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-automatic-transmission-speed-sensor-sbc3664/12471753-P?searchTerm=sensors,Part # SBC3664,[],[],Carquest Premium,Automatic Transmission Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$29.99,12471753,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,3.0,29.99,0-50$,89.97,0.28480531800000003
carquest premium abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-sbc3665/12471742-P?searchTerm=sensors,Part # SBC3665,[],[],Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$19.99,12471742,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,19.99,0-50$,0.0,0.0
carquest premium abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-arc1273/12471730-P?searchTerm=sensors,Part # ARC1273,[],"['', 'High grade materials that are equal to or better than OE provide durability and long service life\nAll ABS sensors are tested for proper fit, form, and function\nWire diameter and sheathing same or larger than OE to ensure product quality\nGlass filled reinforced plastic for superior resistance to automotive fluids, dirt, salt and road debris\nIncludes all necessary brackets and hardware']",Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$34.99,12471730,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,34.99,0-50$,0.0,0.0
carquest premium abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-arc2041/12467696-P?searchTerm=sensors,Part # ARC2041,[],"['', 'High grade materials that are equal to or better than OE provide durability and long service life\nAll ABS sensors are tested for proper fit, form, and function\nWire diameter and sheathing same or larger than OE to ensure product quality\nGlass filled reinforced plastic for superior resistance to automotive fluids, dirt, salt and road debris\nIncludes all necessary brackets and hardware']",Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$76.99,12467696,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,,76.99,51-100$,,
carquest premium abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-arc1871/12467507-P?searchTerm=sensors,Part # ARC1871,[],"['', 'High grade materials that are equal to or better than OE provide durability and long service life\nAll ABS sensors are tested for proper fit, form, and function\nWire diameter and sheathing same or larger than OE to ensure product quality\nGlass filled reinforced plastic for superior resistance to automotive fluids, dirt, salt and road debris\nIncludes all necessary brackets and hardware']",Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$98.99,12467507,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,,98.99,51-100$,,
carquest premium abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-arc1961/12467284-P?searchTerm=sensors,Part # ARC1961,[],"['', 'High grade materials that are equal to or better than OE provide durability and long service life\nAll ABS sensors are tested for proper fit, form, and function\nWire diameter and sheathing same or larger than OE to ensure product quality\nGlass filled reinforced plastic for superior resistance to automotive fluids, dirt, salt and road debris\nIncludes all necessary brackets and hardware']",Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$233.99,12467284,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,,233.99,201-400$,,
carquest premium abs wheel speed sensor,Speed sensor,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-are2233/12467214-P?searchTerm=sensors,Part # ARE2233,[],"['', 'High grade materials that are equal to or better than OE provide durability and long service life\nAll ABS sensors are tested for proper fit, form, and function\nWire diameter and sheathing same or larger than OE to ensure product quality\nGlass filled reinforced plastic for superior resistance to automotive fluids, dirt, salt and road debris\nIncludes all necessary brackets and hardware']",Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$42.99,12467214,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,,42.99,0-50$,,
,others,,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-ara1337/12460090-P?searchTerm=sensors,,,,Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$34.99,12460090,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,34.99,0-50$,0.0,0.0
carquest premium abs wheel speed sensor,Speed sensor,No Reviews,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-ara1056/12459948-P?searchTerm=sensors,Part # ARA1056,"['High grade materials that are equal to or better than OE provide durability and long service life\nAll ABS sensors are tested for proper fit, form, and function\nWire diameter and sheathing same or larger than OE to ensure product quality\nGlass filled reinforced plastic for superior resistance to automotive fluids, dirt, salt and road debris\nIncludes all necessary brackets and hardware']",[],Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$22.99,12459948,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,1.0,22.99,0-50$,22.99,0.072776195
carquest premium abs wheel speed sensor,Speed sensor,No Reviews,https://shop.advanceautoparts.com/p/carquest-premium-abs-wheel-speed-sensor-arc1287/12459943-P?searchTerm=sensors,Part # ARC1287,"['High grade materials that are equal to or better than OE provide durability and long service life\nAll ABS sensors are tested for proper fit, form, and function\nWire diameter and sheathing same or larger than OE to ensure product quality\nGlass filled reinforced plastic for superior resistance to automotive fluids, dirt, salt and road debris\nIncludes all necessary brackets and hardware']",[],Carquest Premium,ABS Wheel Speed Sensor,(0 reviews),LIMITED LIFETIME REPLACEMENT,$138.99,12459943,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=sensors&storeId=10151&catalogId=10051&langId=-1,Sensors,0.0,138.99,101-200$,0.0,0.0
